Name,Team,Minutes,Primary Position,Secondary Position,Nationality,Age,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length
Ethan Sutcliffe,Tonbridge Angels FC,1686,Right Centre Back,Centre Back,England,22.0,,48,49,58,99,17,92,97,100,0,61,53,36,21,56,39,22,0,0,0,46,47,14,47,16,13,23,29,15,0,66,79,39,27,93,80,30,35,79,88,14,14,90,78,56,93,38,28,85,70,74,73,90,100,29,11,94,25,93,9,19,14,21,13,48,100,100,14,5,26,50,4,92,42,74,4,24,21,18,43,35,2,69,83,13,20,17,54,44,39,28,53,100,0,0,33,93,4,26,87,11,38,87,84,13,10,32,81,74
Ethan Vaughan,Chippenham Town,2111,Left Back,Left Wing Back,Wales,22.0,178.0,0,0,44,58,35,0,72,50,0,37,0,59,36,0,64,39,0,0,0,0,48,34,7,50,45,58,29,60,0,56,43,27,30,62,69,49,31,53,83,36,25,68,68,43,93,74,50,41,82,78,84,62,100,47,61,94,65,99,31,36,34,45,24,34,100,100,54,22,40,73,5,62,67,50,28,50,42,58,40,40,47,48,35,49,66,71,66,57,50,53,49,6,85,45,51,76,9,73,41,14,97,62,49,15,83,15,51,60
Evan Humphries,Oxford City,445,Left Back,Left Centre Back,England,20.0,,0,0,0,0,0,0,0,100,0,0,90,62,33,0,0,0,99,97,89,66,35,12,91,0,0,0,0,14,0,45,78,63,63,83,82,38,46,77,77,18,9,65,81,71,52,88,78,86,21,24,30,54,100,37,43,71,29,92,16,26,21,28,27,100,100,100,57,11,52,76,4,87,79,40,5,14,37,71,1,1,31,81,16,39,48,0,87,0,0,0,0,100,0,0,0,94,3,35,90,7,50,53,63,8,0,63,30,0
Evander Grubb,Salisbury,559,Left Midfielder,Centre Attacking Midfielder,England,21.0,171.0,0,0,73,71,65,0,71,27,0,75,0,76,86,0,78,90,0,80,80,0,72,73,0,98,99,90,74,26,0,5,18,37,53,35,49,46,19,45,61,75,48,18,48,37,39,80,67,85,40,38,3,18,100,52,81,82,92,99,81,71,81,97,90,48,100,100,35,44,25,2,29,27,28,64,36,36,81,60,79,71,58,36,92,84,71,77,69,56,71,71,0,61,62,61,85,19,22,97,15,38,95,40,45,76,85,49,47,57
Ewan Clark,Oxford City,1815,Left Wing,Left Midfielder,England,22.0,173.0,72,75,61,63,54,83,53,39,0,78,0,54,54,0,54,48,0,77,80,57,56,51,49,69,64,75,29,58,0,18,23,38,27,46,37,46,55,27,62,60,50,50,36,32,39,26,23,82,21,50,2,12,16,53,50,75,54,94,59,55,61,58,66,16,100,100,40,31,39,68,29,45,46,61,57,81,66,63,12,20,51,34,88,72,72,76,72,75,65,65,51,54,55,21,77,59,10,89,61,19,82,47,56,28,50,59,41,56
Ewan Williams,Leamington FC,2575,Centre Attacking Midfielder,Right Defensive Midfielder,England,22.0,,71,73,61,62,54,80,55,43,0,69,46,31,48,48,33,53,0,0,0,61,47,49,80,30,34,29,71,62,0,60,54,46,37,68,59,69,71,67,89,47,97,90,66,52,56,38,33,70,37,39,60,84,22,72,39,96,87,99,43,49,40,63,24,87,100,100,25,19,26,52,45,68,22,84,11,20,55,44,26,24,8,49,80,38,37,39,49,68,63,57,0,71,31,81,76,71,20,57,60,32,62,37,45,63,59,53,41,46
Ezio Touray,Chippenham Town,1621,Left Centre Forward,Centre Forward,Italy,22.0,194.0,64,66,94,96,78,45,95,10,0,95,73,70,59,77,76,67,0,0,0,68,92,72,1,34,26,46,12,57,91,14,24,9,11,43,52,67,45,43,84,92,49,13,19,12,57,20,14,68,6,80,40,93,100,75,85,98,98,100,92,94,92,99,87,12,100,100,12,10,0,51,2,34,0,97,23,69,88,18,63,79,7,18,72,40,28,31,0,96,88,84,0,100,28,27,97,30,22,93,9,54,94,0,7,79,37,87,0,4
Faal Muhammadu,Maidstone United,818,Centre Forward,Right Centre Forward,England,28.0,196.0,81,66,96,70,98,36,84,1,28,97,92,84,79,94,89,87,0,0,0,81,96,97,2,53,45,64,17,39,0,9,7,16,11,16,17,63,52,39,88,95,69,40,10,11,30,10,9,50,0,84,9,58,100,72,67,99,95,99,93,91,90,98,82,100,100,100,7,3,5,70,17,4,9,82,19,85,84,17,72,94,12,14,92,31,66,78,0,44,92,92,0,66,38,41,52,58,49,44,52,52,53,12,12,84,31,52,14,6
Felipe Rodriguez-Gentile,Fylde,329,Right Wing,Right Midfielder,Argentina,19.0,177.0,97,98,92,81,91,93,84,6,0,99,99,99,95,99,99,98,0,0,0,99,99,96,99,58,44,72,10,51,0,16,36,13,11,13,24,53,46,0,62,77,46,35,70,36,88,91,59,76,32,69,25,43,100,54,90,89,88,98,80,69,78,83,50,100,100,100,17,36,13,51,95,7,7,86,23,23,71,21,91,98,16,42,93,52,28,31,0,0,77,71,99,100,0,0,0,37,40,78,8,93,70,3,22,98,75,90,7,26
Festus Arthur,Chester,882,Left Centre Back,Centre Back,Germany,25.0,187.0,0,0,35,31,39,0,17,66,0,16,0,21,21,0,22,22,0,0,0,0,21,27,24,0,0,0,0,14,0,82,82,28,28,98,98,9,11,88,60,8,14,99,37,28,99,63,41,86,92,93,94,94,100,8,12,29,12,92,6,7,6,7,1,69,100,100,74,20,77,74,23,98,89,23,48,84,9,31,33,23,27,88,39,15,0,0,0,76,60,48,0,0,36,61,62,90,12,21,84,18,25,90,68,23,47,0,90,70
Festus Arthur,King's Lynn Town FC,392,Centre Back,Left Centre Back,Germany,25.0,187.0,0,0,53,43,53,0,38,100,0,19,0,27,22,0,29,23,0,0,0,0,38,38,12,0,0,0,0,0,0,80,100,31,23,99,89,7,7,99,49,7,9,78,24,24,100,15,16,90,0,100,99,91,100,7,7,10,7,0,6,8,10,9,21,100,100,100,25,14,55,74,11,98,78,56,49,92,10,20,1,3,6,81,41,11,40,27,74,0,47,38,0,100,0,0,0,88,11,31,0,100,0,92,86,8,61,3,90,89
Fin Roberts,Chester,870,Left Centre Forward,Centre Forward,England,20.0,185.0,79,82,93,70,96,49,52,5,0,91,0,16,21,0,17,22,0,0,0,66,82,82,7,75,49,90,3,48,0,26,7,19,30,28,29,76,49,36,61,92,31,4,29,21,57,22,22,55,8,71,32,83,100,84,66,86,83,99,91,94,87,87,71,14,100,100,6,25,3,10,23,16,3,95,36,61,96,7,35,57,13,9,81,43,15,17,0,91,94,90,0,100,0,0,96,7,31,98,30,16,98,4,4,99,55,61,11,4
Finlay Barnes,Ebbsfleet United,1066,Right Attacking Midfielder,Centre Attacking Midfielder,England,25.0,176.0,94,95,82,70,79,93,86,25,0,95,0,96,94,0,97,98,0,60,73,88,90,90,61,82,87,73,63,81,95,5,29,27,32,10,13,89,70,0,98,87,78,42,25,22,32,39,31,58,12,59,20,29,100,93,99,99,98,100,85,96,84,99,79,46,100,100,60,63,23,85,34,14,22,79,69,60,93,79,94,95,74,46,79,97,76,86,60,96,92,94,86,36,81,87,95,19,37,92,15,60,87,19,21,48,50,49,17,18
Finlay Sinclair-Smith,Marine,2926,Left Wing,Left Midfielder,England,26.0,167.0,77,69,92,63,97,37,78,2,99,92,84,74,76,59,68,64,96,88,87,75,90,95,6,65,64,66,40,56,0,12,30,38,33,34,30,81,56,18,85,78,77,31,48,38,70,30,27,55,17,64,7,27,100,85,59,98,92,99,79,87,77,93,67,61,100,100,11,4,17,29,3,24,32,82,31,95,97,35,68,83,16,26,99,51,81,73,86,81,86,87,44,24,88,55,80,33,55,71,22,47,88,41,25,12,28,15,26,15
Finley Shrimpton,Chester,2060,Left Centre Midfielder,Right Back,England,23.0,159.0,69,71,60,49,59,71,67,40,0,71,78,61,56,82,66,63,0,0,0,74,57,55,88,37,43,33,73,32,0,45,61,34,30,70,71,51,51,79,82,46,98,98,72,49,88,68,46,67,47,67,60,62,100,51,46,92,69,98,45,42,42,60,42,58,100,100,58,31,41,46,36,68,45,52,33,46,56,71,59,54,37,63,70,75,36,39,0,64,51,45,0,6,56,58,57,81,10,57,56,43,55,53,50,34,17,31,51,31
Finley Wilkinson,Hemel Hempstead Town,1037,Left Wing,Centre Forward,England,23.0,187.0,58,60,79,79,70,44,79,9,0,77,65,53,39,69,57,43,0,0,0,61,70,58,18,25,25,29,52,39,0,31,47,36,35,23,25,60,51,0,61,75,66,26,33,30,76,29,28,50,40,77,7,37,100,64,65,92,72,99,74,70,72,77,72,45,100,100,9,11,22,48,58,14,20,86,27,75,76,24,47,49,9,33,82,38,38,43,0,79,66,60,0,50,46,48,72,50,54,51,25,84,57,44,20,70,40,9,50,15
Francis Mampolo,Dover Athletic,1311,Left Wing,Left Midfielder,England,23.0,184.0,53,54,63,38,69,40,72,20,0,73,99,89,74,99,93,83,0,0,0,92,73,69,97,93,89,95,21,47,0,1,1,14,11,30,26,84,60,57,88,68,78,52,78,41,88,43,23,30,36,63,14,32,100,84,53,98,78,99,63,72,60,69,43,100,100,100,12,10,15,52,33,18,17,91,10,31,81,34,40,59,33,4,98,45,70,80,57,89,74,75,90,15,82,61,91,47,27,80,19,37,94,31,23,52,38,26,30,16
Frank Tattum,Leamington FC,632,Centre Forward,Right Wing,England,20.0,,0,0,68,58,65,0,55,19,0,52,0,17,34,0,18,36,0,0,0,0,49,52,7,30,37,27,81,72,0,25,28,20,12,0,0,78,72,0,67,93,54,13,22,18,39,17,13,30,0,67,14,85,100,83,51,94,77,99,88,96,91,85,81,54,100,100,11,4,5,66,12,0,9,99,31,95,91,11,1,6,8,28,58,38,29,32,0,86,72,65,0,100,43,27,81,20,45,88,5,98,58,13,9,71,66,43,13,11
Frank Vincent,Dorking Wanderers FC,2334,Left Centre Midfielder,Left Centre Back,England,27.0,176.0,55,57,54,44,55,55,54,41,0,60,93,89,92,78,83,92,97,93,89,79,69,72,84,37,36,40,45,13,0,42,53,39,56,65,75,64,54,73,94,41,91,95,72,51,66,89,75,69,18,43,27,37,100,65,89,99,86,99,39,49,44,76,43,50,100,100,67,15,72,79,18,71,85,46,16,39,43,75,49,44,50,62,59,70,88,86,86,36,43,55,62,17,93,82,58,85,12,38,68,37,41,80,85,14,20,76,71,82
Frankie Baker,Tonbridge Angels FC,686,Centre Forward,Right Centre Forward,England,20.0,,85,87,93,99,58,96,97,14,0,91,95,94,72,96,96,80,0,0,0,93,95,60,64,34,25,47,10,55,98,2,19,0,0,9,7,80,32,0,88,98,76,20,19,11,97,11,8,9,70,92,2,51,100,83,41,99,95,100,96,97,96,99,94,100,100,100,0,6,0,65,0,0,0,95,11,50,99,6,85,82,2,0,94,24,63,74,0,97,76,76,79,100,41,61,90,30,86,45,11,98,47,0,0,97,99,75,0,10
Frankie Edwards,AFC Hornchurch,1401,Right Centre Back,Centre Back,England,20.0,195.0,0,0,53,90,29,0,14,68,0,19,57,66,28,60,72,30,0,0,0,34,56,25,11,8,0,18,0,11,0,82,81,44,40,97,96,24,24,90,90,15,45,98,46,40,90,51,41,79,89,81,57,88,1,25,24,92,46,98,13,19,15,18,3,81,100,100,41,7,62,16,17,98,72,76,23,80,26,37,69,59,11,74,40,22,31,34,0,70,52,46,0,100,0,0,63,94,4,19,87,11,29,88,90,15,8,86,85,87
Freddie Carter,Eastbourne Borough,1627,Left Centre Back,Right Centre Back,England,21.0,184.0,75,77,71,98,39,96,95,67,0,83,0,57,29,0,58,27,0,77,68,60,64,31,33,11,14,0,100,24,0,81,88,59,64,98,98,27,25,90,88,18,21,98,53,53,49,53,57,75,27,43,95,95,14,29,36,90,25,92,16,25,23,24,21,66,100,100,50,8,87,57,33,98,91,43,26,82,18,47,32,29,17,83,27,19,51,31,81,65,57,49,0,16,68,42,52,94,7,8,91,9,15,91,90,26,15,41,92,89
Freddie Grant,Chippenham Town,740,Left Centre Back,Right Centre Back,England,29.0,180.0,0,0,19,9,31,0,0,66,0,0,76,50,45,79,55,49,0,0,0,50,33,36,77,11,15,0,100,77,98,63,85,45,55,98,98,22,22,99,80,9,41,97,66,51,90,67,58,58,94,73,82,90,100,19,23,55,38,84,15,17,16,22,7,27,100,100,71,43,94,75,68,98,91,22,42,47,21,91,71,58,45,77,38,45,34,37,0,68,46,41,0,28,54,95,67,88,19,18,92,7,23,91,91,41,74,67,92,92
Fuad Sesay,Dover Athletic,1022,Left Back,,England,22.0,178.0,0,0,9,6,9,0,0,100,0,0,0,38,30,0,41,31,0,0,0,0,18,13,28,32,31,37,44,24,0,43,69,80,66,78,71,60,53,71,95,21,92,98,89,88,66,74,70,86,34,27,40,48,7,59,44,98,40,87,18,35,26,44,58,100,100,100,30,1,43,77,3,82,71,30,11,90,30,72,46,33,13,52,74,27,44,50,0,0,8,12,0,57,34,13,0,97,1,22,89,11,16,84,90,12,5,92,75,84
Gene Kennedy,Ebbsfleet United,1880,Right Defensive Midfielder,Left Defensive Midfielder,England,23.0,,46,47,68,63,62,38,43,40,0,62,0,38,37,0,41,40,0,0,0,29,55,51,9,19,23,16,88,36,0,53,73,46,51,66,72,39,27,71,87,49,99,98,55,45,86,61,52,55,40,74,86,79,100,38,52,95,75,99,51,44,54,62,36,71,100,100,70,54,45,19,52,63,43,79,64,63,50,79,89,82,46,70,10,77,41,46,0,53,66,61,69,69,27,15,64,63,51,35,58,72,26,40,30,70,72,23,46,34
Geneiro Maragh,Oxford City,319,Left Wing Back,Left Back,England,23.0,182.0,0,0,0,0,0,0,0,100,0,0,0,53,42,0,58,46,0,0,0,0,28,17,19,30,46,0,100,22,0,21,51,25,38,79,82,76,70,50,93,26,71,74,93,66,98,96,80,25,0,87,68,79,100,70,74,99,62,100,23,37,25,44,25,100,100,100,32,19,57,76,65,76,55,56,9,16,42,56,57,48,30,43,69,40,46,52,0,73,12,17,0,12,80,41,59,85,4,83,75,7,97,58,34,26,3,7,52,5
George Alexander,Eastbourne Borough,1430,Right Centre Forward,Left Centre Forward,England,25.0,176.0,89,91,92,99,64,96,64,16,0,94,56,40,46,60,40,46,0,74,69,85,84,56,70,46,42,54,29,19,0,31,23,11,13,35,43,58,31,21,51,97,47,14,9,9,8,13,11,51,24,72,7,42,100,67,74,91,85,99,97,92,94,92,82,81,100,100,9,6,16,36,58,25,14,78,27,87,88,19,64,74,7,22,57,39,56,52,71,87,88,86,0,71,55,31,91,41,26,85,13,72,82,24,29,95,85,51,36,38
George Birch,Weston-super-Mare AFC,308,Right Wing,Centre Attacking Midfielder,England,19.0,162.0,0,0,34,33,37,0,100,38,0,60,0,0,0,0,0,0,0,0,0,0,15,18,31,80,75,84,29,68,0,1,7,40,46,26,14,98,92,0,99,70,91,44,84,62,57,51,44,87,10,26,33,22,100,99,75,99,99,100,71,97,71,99,67,100,100,100,16,35,2,55,5,18,3,81,63,84,81,35,2,4,32,13,98,37,29,32,0,74,72,65,0,100,59,19,99,11,14,99,18,15,99,10,18,77,95,71,11,33
George Burroughs,Oxford City,2819,Right Back,Right Centre Back,Scotland,23.0,191.0,51,53,27,87,12,97,94,84,0,41,45,42,24,47,45,23,0,59,61,43,31,13,69,29,31,31,61,44,0,63,70,56,46,88,84,41,51,78,85,21,21,78,89,75,96,72,57,79,83,76,71,61,24,37,29,88,29,92,15,24,17,26,19,31,100,100,47,15,50,14,12,90,64,43,18,43,29,57,8,9,31,68,28,30,52,46,71,24,16,19,0,34,52,33,18,91,4,50,68,16,78,70,80,16,39,80,61,81
George Cantrill,Alfreton Town,2420,Right Defensive Midfielder,Left Defensive Midfielder,England,26.0,178.0,0,0,45,67,33,0,14,70,0,39,47,54,49,49,59,54,0,0,0,27,47,39,14,22,22,27,52,23,0,53,63,60,32,62,47,86,81,62,96,62,99,93,84,72,84,53,38,31,48,54,86,76,100,85,41,99,97,99,64,79,67,94,51,4,100,100,14,10,9,50,7,57,13,90,30,81,57,20,20,22,1,39,54,31,34,35,50,84,60,53,0,100,32,41,91,85,7,61,66,25,62,25,28,27,37,49,18,21
George Cox,Worthing FC,656,Left Back,Left Wing Back,England,28.0,171.0,70,72,52,31,59,74,38,42,0,54,80,92,74,83,94,66,0,80,85,75,71,62,70,30,26,38,29,14,0,42,46,25,44,47,65,40,27,76,66,71,66,42,80,50,85,96,83,91,81,58,38,48,100,41,83,89,77,99,68,52,66,64,38,56,100,100,73,21,65,84,35,42,77,43,32,61,64,67,98,97,70,66,18,83,90,87,88,85,79,81,0,46,86,41,80,55,12,89,45,11,98,52,36,30,86,14,47,47
George Fowler,Maidstone United,2942,Right Centre Back,Left Centre Back,England,28.0,183.0,0,0,43,42,42,0,86,63,0,40,0,34,23,0,36,22,0,62,61,0,34,30,14,10,12,0,100,24,0,73,79,58,59,89,88,8,8,90,41,15,27,97,12,27,80,11,28,88,57,90,84,89,24,9,10,52,21,95,21,16,24,19,13,82,100,100,52,20,59,40,24,87,74,27,12,21,24,43,57,44,18,78,61,23,40,45,0,55,59,54,0,28,44,46,59,91,8,27,86,9,62,84,74,19,14,13,80,62
George Francomb,Dorking Wanderers FC,685,Left Centre Back,Left Back,England,34.0,180.0,0,0,33,16,48,0,94,47,0,68,0,46,40,0,50,43,0,0,0,0,36,42,13,34,25,47,10,14,0,66,67,24,33,67,76,64,48,58,93,31,77,94,90,60,80,98,85,84,16,41,71,84,100,63,89,98,74,97,23,30,20,53,27,100,100,100,78,36,85,39,35,68,91,22,62,81,37,97,89,83,61,73,67,86,81,75,85,0,23,37,0,22,77,85,0,89,9,30,79,16,50,82,53,16,97,1,77,74
George Glendon,Radcliffe,1641,Centre Defensive Midfielder,Left Defensive Midfielder,England,31.0,177.0,0,0,44,82,24,0,98,52,0,50,53,35,44,56,35,41,0,72,76,31,36,33,35,18,9,33,1,18,0,56,74,52,49,60,60,47,56,72,86,59,85,83,34,38,76,33,36,90,42,77,33,38,15,56,50,97,70,99,63,59,65,65,51,47,100,100,36,30,26,1,17,59,32,60,23,29,46,60,27,23,14,66,39,47,51,51,63,30,42,42,73,71,28,14,52,75,22,45,76,31,28,46,50,28,30,46,40,40
George Horbury,Chorley,375,Right Defensive Midfielder,Centre Attacking Midfielder,England,21.0,180.0,0,0,43,37,45,0,0,36,0,0,93,64,67,95,69,75,0,0,0,71,51,51,89,67,76,53,75,18,0,1,63,71,65,73,62,98,97,77,94,67,99,98,91,84,52,28,44,51,55,15,69,84,100,99,77,99,99,99,61,91,60,99,56,100,100,100,36,19,29,72,33,73,28,92,15,30,76,54,64,51,24,26,36,75,90,95,74,67,62,71,0,100,54,41,98,70,17,65,55,90,0,34,52,88,61,72,45,55
George Marsh,Dagenham & Redbridge,810,Left Defensive Midfielder,Right Defensive Midfielder,England,27.0,177.0,0,0,12,1,28,0,0,56,0,0,0,64,56,0,42,37,0,92,87,0,39,40,11,21,14,33,5,79,0,70,67,16,20,63,68,66,53,74,82,45,97,97,87,50,93,83,53,21,70,68,76,51,4,59,63,93,84,98,45,46,43,68,32,1,100,100,57,50,42,41,18,63,56,43,45,41,42,42,47,32,23,78,23,33,78,52,90,0,0,11,97,71,38,27,0,47,31,76,79,28,25,64,74,32,15,70,62,62
George Moncur,Ebbsfleet United,647,Centre Attacking Midfielder,Left Centre Midfielder,England,32.0,175.0,0,0,58,17,78,0,31,32,0,32,99,85,93,99,89,98,0,0,0,88,68,89,96,55,54,58,40,15,0,31,62,0,0,25,31,27,38,0,16,80,79,43,16,10,26,23,12,91,70,68,8,15,100,35,47,52,46,52,78,54,75,48,57,100,100,100,68,88,21,35,71,21,16,90,88,56,79,43,70,60,70,54,80,97,53,61,0,92,73,70,0,19,58,48,87,2,83,87,2,97,70,15,19,80,79,60,17,25
George Moncur,Bedford Town,346,Centre Attacking Midfielder,Left Wing,England,32.0,175.0,0,0,31,13,48,0,0,55,0,0,95,45,56,96,48,63,0,0,0,73,34,48,96,29,25,36,29,34,0,25,29,36,16,42,29,49,42,0,90,60,42,31,76,53,100,30,20,62,0,100,2,11,100,47,22,98,23,48,61,43,46,34,79,100,100,100,19,83,22,61,58,24,23,87,92,76,63,39,7,11,19,40,47,71,68,67,76,91,71,69,0,100,0,0,57,35,26,89,23,78,66,42,53,35,67,61,38,58
George Munday,Hereford FC,354,Centre Forward,Right Centre Forward,England,19.0,,96,86,98,89,97,55,55,4,99,96,94,99,88,96,99,95,0,0,0,93,99,97,0,0,0,0,0,33,0,1,19,0,0,33,36,60,44,49,53,96,79,24,52,22,83,58,26,63,32,72,33,80,100,63,65,84,79,99,98,95,99,95,100,100,100,100,17,1,7,75,1,39,12,95,2,40,99,19,89,99,15,16,82,52,83,94,0,90,96,97,93,28,89,61,90,66,30,50,14,89,66,22,39,16,19,74,11,22
George Newell,Marine,1573,Centre Forward,Left Centre Forward,England,29.0,184.0,91,92,86,88,74,92,63,19,0,84,0,74,50,0,80,55,0,0,0,82,84,65,50,24,27,24,75,41,0,29,17,16,13,23,16,74,37,49,80,98,66,19,15,13,52,11,10,13,52,83,30,94,14,78,43,97,83,99,98,97,98,92,91,30,100,100,17,6,9,65,2,26,16,97,19,74,87,25,82,87,7,17,50,50,40,44,0,84,88,86,0,65,29,14,92,57,23,74,33,58,71,18,29,18,8,69,8,7
George Nikaj,Dover Athletic,2919,Right Wing,Right Midfielder,England,23.0,,88,88,85,58,92,67,55,3,99,88,56,82,63,59,87,71,0,0,0,82,85,86,41,78,78,76,45,33,93,5,21,20,15,32,27,80,68,25,76,86,72,29,36,24,35,25,18,67,5,47,17,66,100,86,63,97,94,99,84,93,84,98,88,82,100,100,8,0,13,78,7,42,14,96,4,76,96,30,49,66,13,17,97,36,47,52,48,84,92,91,44,46,58,19,97,71,23,51,48,32,78,36,58,26,20,80,28,43
George Peter Penn,Salisbury,312,Left Defensive Midfielder,Left Centre Midfielder,England,18.0,,0,0,27,18,37,0,0,45,0,0,0,25,43,0,26,47,0,0,0,0,19,38,27,0,0,0,0,0,0,29,65,26,37,62,67,73,27,71,91,55,98,98,90,60,83,91,70,23,0,45,97,90,100,67,81,98,98,99,60,61,60,94,37,18,100,100,58,46,14,26,3,56,25,61,93,98,43,58,7,9,32,62,64,47,29,32,0,0,30,25,0,100,0,0,0,78,23,37,85,15,25,26,31,28,94,52,19,48
George Pratt,Chorley,359,Left Centre Back,,England,22.0,193.0,84,86,67,58,64,92,26,46,0,83,0,0,0,0,0,0,0,0,0,72,45,41,93,0,0,0,0,19,0,100,85,34,18,98,97,27,17,99,92,9,15,91,82,56,98,41,26,48,70,88,76,75,100,21,10,58,22,46,8,19,17,28,46,25,100,100,40,23,68,82,30,99,71,63,12,18,12,18,10,20,15,100,62,13,0,0,0,69,75,65,0,0,0,0,77,84,25,23,84,10,55,90,92,21,5,96,90,92
George Walker,Kidderminster Harriers,819,Right Midfielder,Right Wing,England,22.0,172.0,0,0,59,54,56,0,30,26,0,27,73,40,35,76,44,37,0,0,0,47,49,45,43,60,45,74,8,21,0,2,20,16,20,12,13,44,15,0,73,92,82,27,42,24,57,61,37,72,21,60,3,12,100,48,70,91,91,100,89,74,87,95,79,66,100,100,15,1,8,70,30,0,11,89,9,82,96,23,41,41,25,10,99,41,62,72,0,65,60,60,0,4,89,28,34,17,52,86,10,30,98,8,3,91,55,37,10,3
George Ward,Buxton,2288,Right Centre Back,Left Centre Back,England,24.0,,74,76,47,62,38,96,78,70,0,66,0,31,23,0,33,24,0,0,0,59,36,27,84,19,23,15,89,47,0,64,78,49,59,93,97,16,16,91,88,16,32,99,58,49,98,74,65,71,70,90,84,93,100,14,22,73,33,98,18,15,16,19,5,49,6,100,86,52,84,51,57,94,84,55,44,39,14,61,27,27,70,84,97,25,28,31,0,61,53,46,47,100,0,0,59,83,34,15,90,10,15,84,86,36,14,67,84,82
George Wilkinson,Dover Athletic,811,Left Centre Midfielder,Right Centre Midfielder,England,22.0,171.0,0,0,43,55,35,0,78,47,0,46,73,70,63,77,64,45,0,87,87,47,54,45,32,16,14,23,29,16,0,33,50,25,22,44,43,59,33,56,76,61,85,56,37,27,41,34,24,50,0,51,15,47,100,63,55,93,78,99,54,59,60,77,59,32,100,100,22,3,40,48,12,48,56,87,15,79,69,31,27,43,8,42,1,36,83,52,93,87,71,67,91,61,72,41,90,86,6,59,76,25,40,68,60,11,57,22,54,63
George Williams,Hemel Hempstead Town,2065,Right Wing,Left Wing,Wales,30.0,172.0,44,46,76,70,70,35,79,29,0,71,78,90,90,52,69,66,96,97,96,61,82,80,4,54,51,58,34,59,0,35,41,28,25,37,37,34,23,22,64,82,94,57,29,24,71,32,25,64,8,77,24,34,100,38,38,87,79,99,84,65,85,89,89,74,100,100,32,3,44,47,19,27,61,62,42,98,95,32,55,60,26,39,62,75,95,85,96,38,74,76,79,28,95,33,81,38,26,87,26,23,97,61,27,27,65,4,56,29
George Wilson,Fylde,1131,Centre Attacking Midfielder,Centre Defensive Midfielder,England,25.0,181.0,56,58,74,39,85,37,16,27,0,73,84,53,57,87,55,51,0,72,80,70,65,77,72,50,50,53,44,30,0,14,41,15,21,44,57,55,46,50,91,69,77,71,55,30,73,84,54,52,12,62,14,27,100,56,88,98,95,100,71,64,71,93,54,77,100,100,75,86,37,53,61,41,31,61,94,77,51,68,92,89,71,55,69,81,58,63,59,67,67,64,0,31,54,83,69,13,61,85,22,62,80,25,34,59,62,60,26,36
Georgio Rasulo,Chesham United FC,2358,Centre Defensive Midfielder,Right Defensive Midfielder,England,29.0,177.0,43,44,33,26,39,47,38,71,0,44,0,41,50,0,42,52,0,71,63,27,33,42,30,31,36,28,77,41,0,51,69,47,52,58,60,60,61,57,87,55,98,98,41,39,47,52,48,52,8,52,45,51,100,64,67,97,92,99,51,52,50,65,21,50,100,100,74,42,45,38,24,57,56,65,54,64,39,56,41,34,52,75,27,59,63,70,58,36,34,43,47,65,38,16,48,65,21,67,76,23,44,49,45,34,73,30,46,52
Gerry McDonagh,Alfreton Town,651,Centre Forward,Left Centre Forward,Republic of Ireland,28.0,193.0,0,0,53,65,43,0,26,36,0,30,80,53,41,84,58,45,0,0,0,55,51,40,61,0,0,0,0,70,0,5,29,9,7,19,15,39,16,34,11,96,51,12,13,10,57,8,7,48,0,87,19,94,100,45,10,39,29,76,95,80,93,43,94,5,100,100,3,3,8,3,62,11,5,99,5,43,95,12,48,35,1,2,38,31,28,31,0,85,84,79,0,12,70,95,97,18,71,76,3,95,75,7,8,99,12,60,18,1
