Name,Team,Minutes,Primary Position,Secondary Position,Nationality,Age,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length
AJ Warburton,Marine,318,Centre Forward,Right Wing,England,20,,0,0,0.13,0.09,1.42,0,20,3,,0.05,0,0.01,0.28,0,0,0,0,0.01,0.28,0,0.14,1.7,-0.14,1.13,0.28,0.85,25,0.57,0,2.27,2.83,0,0,0.28,0.14,19.84,6.8,0.02,4.53,58.8,2.83,5.38,0.85,0.85,50,0.62,0.62,1.42,40,0.85,15,1.13,0,17.57,14.82,4.25,4.53,1.13,59.74,11.62,66,3.97,88,0.28,0,0,24.94,65,0.57,4,50,0.28,1.13,33,70,5,66.63,0.85,0.15,0.27,24.94,86,5.73,9.35,1.13,0.57,0.57,0,3.68,4.25,0,0,0,0,0.28,20,52,28,9,42,48,13.69,12.8,0.99,90,-0.89,13.6,11.51
Alan Massey,Hampton & Richmond,2414,Centre Back,Left Centre Back,England,37,180,0.04,0.04,0.04,0.09,0.48,8,46,0,,0.09,0.07,0.03,0.3,0.07,0.03,0.3,0,0,0,0.11,0.07,0.78,0.04,0.19,0.11,0.07,60,0.34,0,0.15,0.26,0.75,0.55,8.84,6.99,9.88,5.03,0.1,5.78,22.11,1.6,15.21,1.08,1.83,63,1,1.55,0.86,46,0.63,63,3.73,0,7.94,6.61,2.95,1.72,0.63,28.73,1.04,13,0.63,37,0.11,0,0,31.99,67,2.72,88,41,10.1,5.41,17,50,-17,33.35,1.04,0.2,0.22,17.67,98,5.08,1.86,0.07,0.07,0,0.26,1.64,1.72,0,0,0,0,0.3,38,57,5,44,46,10,24.37,22.18,0.9,87,-2.19,21.9,19.38
Aleksandrs Starčenko,Worksop Town FC,2852,Centre Attacking Midfielder,Left Centre Midfielder,Latvia,25,,0.06,0.06,0.16,0.08,1.96,3,31,3,,0.16,0.03,0.09,0.76,0,0.07,0.69,0.03,0.02,0.06,0.09,0.25,2.71,-0.15,0.76,0.35,0.41,46,1.07,0,2.08,2.08,0.76,0.54,1.2,0.85,25.78,11.65,0.02,7.98,49.94,7.76,11.9,2.46,3.22,66,1.76,2.3,1.26,31,1.29,49,2.43,0,22.06,17.38,5.81,6.88,2.05,51.89,11.99,54,5.05,73,0.19,0,0,27.84,63,1.51,12,37,1.77,3.53,22,55,-8,59.33,3.31,0.39,0.47,20.48,88,6.05,9.41,1.29,1.07,0.22,0.47,4.04,5.11,0.03,15,0.41,31,0.54,28,58,15,24,63,13,20.23,17.81,0.9,93,-2.42,18.23,16.59
Alex Brown,Scarborough Athletic,2595,Left Back,Left Wing Back,England,27,176,0,0,0.02,0.03,0.45,0,8,0,,0,0.1,0.13,0.83,0.07,0.12,0.66,0.03,0.01,0.17,0.1,0.14,1.28,-0.04,1.6,1.01,0.59,63,1.42,0,1.21,1.32,1.8,1.61,3.78,3.84,12,5.13,0.03,5.41,31.61,3.47,11.65,1.98,3.78,70,1.77,3.39,0.52,47,0.83,48,1.14,0.03,9.54,8.25,3.19,2.57,0.94,34.95,2.6,27,1.53,59,0.1,0,0,36.21,62,3.75,83,36,4.79,9.3,12,55,-8,51.06,5.62,0.34,0.41,28.62,94,5.44,8.39,2.05,0.87,1.18,0.17,0.97,1.84,0,46,1.11,42,0.31,39,53,8,38,49,14,24.7,22.08,0.87,95,-2.62,21.47,20.91
Alex Curran,Curzon Ashton FC,2432,Centre Attacking Midfielder,Left Centre Midfielder,England,27,178,0.33,0.33,0.25,0.12,2.11,16,40,3,,0.33,0.07,0.09,1.11,0.07,0.09,1.04,0,0,0.07,0.41,0.34,3.22,0.07,0.89,0.48,0.41,54,1.52,0,1.63,2.7,0.67,0.44,0.44,0.29,14.25,5.63,0,3.59,55.44,3.29,6,0.59,1.26,48,0.33,0.77,1.04,6,0.63,22,0.67,0,12.62,9.61,2.89,3.59,1,57.31,8.29,66,3.04,85,0.22,0,0,20.8,73,2.15,12,60,0.96,3.04,21,65,-7,59.72,2.59,0.42,0.57,20.06,86,6.69,7.29,0.89,0.81,0.07,0.37,4.55,5.37,0.19,25,0.37,48,0.59,17,62,21,17,68,15,19.32,16.56,0.95,97,-2.76,18.35,16.02
Alex Fisher,Bath City,609,Centre Forward,Left Centre Forward,England,35,190,0.15,0.15,0.24,0.16,1.48,10,60,2,,0.42,0.3,0.16,1.18,0.3,0.16,1.18,0,0,0,0.44,0.4,2.66,0.05,0.74,0.44,0.3,60,0.74,0,2.07,2.22,0.15,0.12,0.59,0.3,11.82,2.95,0,3.1,64.88,5.17,7.98,0.3,0.44,40,0.35,0.47,0.74,25,0.44,38,5.76,0,10.78,6.99,2.51,4.73,0.74,66.17,9.16,85,4.43,94,0.15,0,0,23.34,62,0.59,31,44,1.03,0.89,41,52,-9,61.19,1.92,0.44,0.66,16.54,85,5.5,6.5,0.74,0.74,0,1.18,5.91,6.65,0.3,20,0.3,40,1.33,21,64,16,18,73,9,15.76,13.46,1,107,-2.29,15.75,14.41
Alex Fletcher,AFC Telford United,2580,Right Defensive Midfielder,Left Defensive Midfielder,England,29,174,0.03,0.03,0.03,0.07,0.42,8,17,0,,0.03,0.03,0.07,0.87,0.03,0.07,0.87,0,0,0,0.07,0.1,1.29,-0.03,0.49,0.28,0.21,57,0.91,0,0.77,0.45,1.15,1.21,1.74,1.89,14.58,7.12,0.02,5.93,36.85,6.24,13.88,1.85,3,76,1.94,3.15,0.98,32,0.59,59,1.43,0.03,11.75,10.83,4.26,3.52,1.33,39.75,3.7,31,1.57,45,0.14,0,0,55.42,85,5.13,20,67,2.96,6.38,17,80,-5,46.9,6.91,0.6,0.63,42.17,99,4.81,11.72,0.59,0.52,0.07,0.14,0.63,1.15,0.03,6,0.07,50,0.21,24,67,9,29,69,2,21.25,20.25,0.97,98,-0.99,20.54,19.78
Alex Healy-Byrne,Fylde,2328,Right Back,Right Wing Back,Republic of Ireland,21,,0.04,0.04,0.08,0.19,0.43,9,45,0,,0.05,0.08,0.05,0.66,0.08,0.05,0.66,0,0,0,0.12,0.13,1.08,-0.01,1.01,0.73,0.27,73,1.12,0,0.77,0.85,1.59,2.28,3.4,4.8,11.17,4.52,0.02,4.76,33.75,3.87,11.68,1.55,3.13,74,2.3,4.59,0.89,32,0.54,52,1.08,0,8.78,12.71,3.09,1.82,0.54,38.45,2.71,31,1.16,64,0.15,0,0,50.03,81,3.44,7,53,4.18,5.68,11,69,-11,49.78,4.87,0.5,0.51,41.53,97,4.92,10.98,0.46,0.43,0.04,0.15,1.01,1.43,0.04,42,0.35,35,0.19,24,61,16,22,62,15,19.97,18.93,0.94,92,-1.04,18.81,17.44
Alex John,Merthyr Town FC,1343,Left Centre Midfielder,Right Centre Midfielder,Wales,25,170,0,0,0.04,0.05,0.87,0,8,1,,0,0.07,0.08,0.74,0.07,0.04,0.6,0,0.04,0.13,0.07,0.13,1.61,-0.06,0.47,0.27,0.2,57,0.8,0,1.27,1.07,0.34,0.37,1.88,2.39,16.56,8.92,0.03,5.36,40.27,4.29,10.79,2.15,2.48,78,2.97,3.34,1.41,36,0.6,37,1.01,0.07,13,17.44,3.55,3.42,0.6,43.54,4.36,34,1.47,43,0.4,0,0,46.99,80,3.15,14,63,2.68,4.22,21,78,-3,48.73,4.49,0.39,0.42,37.27,97,4.56,10.12,0.8,0.47,0.34,0,0.6,1.07,0,0,0,0,0.13,18,69,14,19,70,11,19.1,17.32,0.98,101,-1.78,18.64,17.43
Alex Penny,Kidderminster Harriers,422,Centre Back,Left Centre Back,England,29,185,0.21,0.21,0.06,0.07,0.85,25,50,0,,0.2,0,0.02,0.21,0,0.02,0.21,0,0,0,0.21,0.07,1.07,0.14,0.64,0.64,0,100,0.43,0,0.21,0.43,4.05,2.57,4.05,4.53,10.88,6.61,0.03,2.77,29.35,2.56,10.88,1.28,5.33,67,1.56,4.14,0.85,0,0.64,55,2.56,0,8.75,10.17,1.71,1.07,0.21,32.92,1.07,12,0.43,40,0.21,0,0,36.69,72,5.97,32,62,4.91,8.75,9,61,-11,38.09,1.49,0.35,0.37,23.25,99,3.96,2.56,0,0,0,0,2.35,2.35,0,,0,,0.21,29,67,5,33,58,8,27.34,25.54,0.95,87,-1.81,25.94,22.18
Alex Purver,Scarborough Athletic,2761,Left Defensive Midfielder,Centre Defensive Midfielder,England,30,177,0.03,0.03,0.01,0.04,0.23,14,29,0,,0.02,0.03,0.08,0.88,0,0.04,0.62,0.03,0.03,0.26,0.07,0.09,1.11,-0.02,0.2,0.2,0,100,0.95,0,0.62,0.49,1.69,1.7,3.1,3.18,28.78,13.85,0.02,10.36,37.68,9.48,18.06,4.17,5.87,76,4.17,5.87,2.12,37,1.3,60,2.44,0,22.55,21.05,7.17,6.84,2.25,40.06,6.52,29,3.78,55,0.39,0,0,38.56,74,2.77,15,53,3.65,4.63,19,67,-7,51.65,4.27,0.33,0.36,20.57,97,3.35,8.47,1.01,0.46,0.55,0.07,0.65,1.11,0,10,0.1,19,0.26,25,64,11,30,63,7,19.66,17.16,0.96,102,-2.51,18.85,17.58
Alex Wiles,Scarborough Athletic,740,Right Defensive Midfielder,Centre Attacking Midfielder,England,29,170,0.12,0.12,0.07,0.08,0.85,14,29,1,,0.11,0,0.07,0.73,0,0.07,0.73,0,0,0,0.12,0.14,1.58,-0.02,0.49,0.37,0.12,75,0.49,0,1.46,0.97,0.61,0.5,1.1,1.09,21.05,9.49,0.04,7.55,43.58,7.55,13.51,2.31,2.92,79,2.07,2.58,0.97,55,0.61,57,1.46,0,17.77,14.08,5.84,5.35,1.83,45.01,6.33,36,3.16,59,0.12,0,0,33.22,81,0.61,13,33,1.22,1.7,15,72,-9,53.04,3.29,0.4,0.47,25.68,94,4.07,8.64,0.49,0.37,0.12,0.24,2.19,2.56,0.12,0,0,0,0.37,26,58,16,32,56,11,14.88,12.05,0.96,109,-2.82,14.32,13.12
Alex Wilkie,Hampton & Richmond,550,Right Centre Back,Right Back,England,20,,0,0,0.04,0.12,0.33,0,50,0,,0.02,0,0.02,0.33,0,0.02,0.33,0,0,0,0,0.06,0.65,-0.06,0.16,0.16,0,100,0.98,0,0.33,0.33,0.82,0.96,5.56,4.89,13.08,6.05,0.04,5.89,23.27,1.96,13.41,1.8,2.62,58,1.89,2.85,0.82,56,1.31,56,4.09,0,10.47,10.04,4.09,2.29,0.65,26.09,0.65,6,0.16,7,0.33,0,0,28.3,63,2.13,5,33,6.71,5.4,23,49,-14,43.1,1.31,0.14,0.15,18.32,96,3.53,2.62,0.82,0,0.82,0,1.14,1.14,0,0,0,,0.16,45,48,7,44,38,19,23.16,19.43,0.86,91,-3.73,19.96,17.72
Alexander Jon Babos,Chesham United FC,1926,Left Defensive Midfielder,Right Centre Midfielder,Wales,27,174,0.14,0.09,0.1,0.07,1.5,6,31,2,100,0.08,0,0.09,1.12,0,0.08,0.89,0,0.01,0.23,0.09,0.19,2.62,-0.09,0.79,0.51,0.28,65,0.79,0,1.07,1.03,1.45,1.58,1.73,1.65,14.95,6.96,0.02,5.05,45.67,6.5,12.71,0.98,2.43,68,0.87,2.45,0.89,38,0.47,50,1.45,0,13.09,12.93,3.79,4.02,1.45,50.44,6.45,49,2.43,60,0.09,0,0,38.79,64,3.46,18,36,2.76,8.69,16,64,0,51.82,5.19,0.35,0.48,27.06,96,4.87,9.11,1.59,0.89,0.7,0.14,1.78,2.66,0.14,9,0.19,20,0.51,31,59,10,34,55,11,23.19,20.54,0.84,86,-2.65,19.45,17.69
Alfie Jacob Matthews,Dover Athletic,1654,Left Centre Midfielder,Centre Attacking Midfielder,England,24,175,0.22,0.11,0.08,0.05,1.8,6,24,2,100,0.07,0.11,0.1,1.2,0.11,0.06,0.82,0,0.04,0.38,0.22,0.19,2.99,0.03,0.82,0.6,0.22,73,1.8,0,1.03,1.41,0.27,0.21,2.29,1.54,12.25,4.9,0.01,3.54,43.07,5.88,10.56,0.65,0.93,55,0.4,0.61,1.2,46,0.54,37,1.74,0,10.39,7.67,2.72,2.88,0.54,48.52,4.95,48,2.34,81,0.16,0,0,25.74,55,3.27,8,35,3.48,8.22,17,58,3,57.42,4.03,0.33,0.39,18.39,91,3.67,6.42,2.61,0.93,1.69,0,0.98,1.9,0.22,10,0.33,27,0.11,34,58,8,47,47,7,26.34,20.94,0.87,86,-5.4,22.84,18.07
Alfie Pavey,Tonbridge Angels FC,983,Centre Forward,Centre Attacking Midfielder,England,30,186,0.27,0.27,0.32,0.12,2.56,11,32,3,,0.4,0.18,0.11,0.82,0.18,0.1,0.73,0,0,0.09,0.46,0.42,3.39,0.04,0.27,0.18,0.09,67,2.11,0,1.74,2.75,0.37,0.24,1.37,0.73,14.47,4.95,0.03,3.11,48.04,5.13,6.87,0.37,0.73,50,0.2,0.44,2.01,25,0.37,44,5.4,0,12.09,6.67,2.47,3.66,0.64,53.63,7.33,61,2.75,75,0.37,0,0,19.97,57,1.01,13,46,2.01,1.56,39,50,-7,61.54,2.29,0.38,0.58,12.36,84,3.87,6.04,0.37,0.37,0,0.46,6.59,6.96,0,0,0.09,33,0.55,29,58,13,26,61,14,17.66,16.41,0.95,92,-1.24,16.75,15.05
Alfie Potter,Oxford City,1279,Right Wing,Left Wing,England,37,170,0.07,0.07,0.06,0.15,0.42,17,50,1,,0.08,0,0.05,0.63,0,0.05,0.63,0,0,0,0.07,0.11,1.06,-0.04,1.34,0.7,0.63,53,1.27,0,1.83,2.53,0.42,0.27,0.91,0.62,24.97,11.75,0.01,7.88,50.59,3.17,7.18,2.04,2.46,69,1.63,1.91,1.2,43,0.91,39,1.13,0,21.81,16.77,6.19,5.42,1.62,51.53,11.4,52,3.8,70,0.21,0,0.07,25.04,65,0.84,18,38,1.13,2.04,21,47,-18,58.56,2.67,0.3,0.35,21.67,90,6.12,7.95,1.06,0.98,0.07,0.14,1.83,2.81,0,27,0.35,45,0.28,21,59,20,17,63,20,17.42,16.17,0.97,105,-1.26,16.9,16.95
Alfie Rutherford,Dorking Wanderers FC,1698,Left Centre Forward,Right Centre Forward,England,27,180,0.37,0.37,0.36,0.15,2.49,15,36,5,,0.36,0.16,0.18,1.38,0.11,0.16,1.32,0.05,0.01,0.05,0.53,0.54,3.87,-0.01,1.01,0.42,0.58,42,0.53,0,2.28,2.65,0.16,0.26,0.74,1.05,10.28,2.6,0.02,3.18,62.32,2.7,3.82,0.58,0.74,79,0.82,1.08,0.64,40,0.16,47,1.54,0,9.06,11.95,2.65,2.28,0.85,65.4,7.26,80,1.96,86,0.05,0,0,18.23,59,0.9,16,44,1.59,1.22,29,56,-3,68.89,1.8,0.36,0.74,16.16,82,6.8,6.84,0.69,0.64,0.05,0.64,6.89,7.53,0,31,0.26,36,0.95,20,64,16,10,67,22,18.19,18.4,0.93,91,0.21,16.95,16.76
Alfie Tuck,Hampton & Richmond,592,Left Defensive Midfielder,Centre Defensive Midfielder,Wales,20,,0.15,0.15,0.03,0.05,0.61,25,75,0,,0.12,0,0.09,1.22,0,0.05,0.91,0,0.05,0.3,0.15,0.12,1.83,0.03,1.22,0.91,0.3,75,0.76,0,0.61,1.06,0.76,0.73,2.13,1.46,18.56,10.5,0.04,5.48,35.08,6.54,15.97,1.83,2.59,86,1.42,2.15,1.52,75,0.3,58,1.67,0,15.21,12.05,4.56,3.35,0.76,38.28,4.41,29,1.83,55,0.15,0,0,43.2,70,3.65,80,37,3.19,8.82,15,69,-1,48.07,3.65,0.29,0.31,33.16,97,4.25,5.93,0.91,0.3,0.61,0,0.15,0.46,0,0,0,0,0,24,67,8,28,67,5,23.52,20.75,0.88,90,-2.77,20.71,18.68
Alfie Williams,Chesham United FC,1980,Left Wing Back,Left Centre Midfielder,England,23,178,0,0,0.06,0.07,0.77,0,29,1,,0.04,0.14,0.14,1.32,0.14,0.12,1.14,0,0.02,0.18,0.14,0.19,2.09,-0.06,0.82,0.41,0.41,50,0.68,0,1.27,1.14,0.73,0.67,1.32,1.27,16.72,7.91,0,5.54,46.83,6.04,11.32,1.86,2.59,68,1.96,2.63,0.68,43,0.86,45,1.36,0,14.18,13.23,4.41,4.73,1.36,50.62,7.23,51,3.82,81,0,0,0,36.31,61,2.73,76,34,2.05,7.18,20,61,0,55.84,3.5,0.39,0.45,28.18,96,5.49,8.59,1.91,1.36,0.55,0.27,1.59,2.95,0.09,31,0.73,33,0.59,24,62,14,21,61,17,22.35,17.98,0.85,90,-4.37,19.03,16.26
Alfie-John Terence Allen,Tonbridge Angels FC,631,Left Centre Midfielder,Left Defensive Midfielder,England,23,181,0.14,0.14,0.03,0.11,0.29,50,50,1,,0.05,0,0.05,1,0,0.05,1,0,0,0,0.14,0.08,1.28,0.06,0.57,0.57,0,100,1,0,1,1.85,2,2.09,2.14,2.12,17.82,8.12,0.01,6.98,38.64,4.28,10.12,2.14,4.13,88,2.03,4.12,1.43,60,0.29,40,0.86,0,14.25,14.46,4.85,4.99,1.14,42.5,4.42,31,2.14,43,0.14,0,0,29.51,66,2.57,33,41,2.85,5.56,15,72,6,50.79,4.28,0.19,0.21,20.67,92,4.45,8.12,0.57,0.57,0,0.14,0.43,1,0,25,0.14,20,0,31,61,9,35,61,4,23.44,22.69,0.86,73,-0.75,20.09,16.49
Ali Omar,Farnborough,364,Left Centre Back,Left Back,England,26,191,0,0,0.09,0.18,0.5,0,0,0,,0,0.25,0.1,0.74,0.25,0.09,0.5,0,0.01,0.25,0.25,0.19,1.24,0.06,0,0,0,,2.72,0,0.74,0.25,2.97,2.57,7.68,8,9.9,5.69,0,4.46,26.98,2.97,16.09,1.98,4.95,89,1.95,4.52,0.74,75,0.25,67,3.47,0.25,7.18,6.96,2.48,0.5,0.25,30.65,0.99,14,0,0,0.25,0,0,33.43,58,4.46,75,42,9.16,9.16,12,55,-3,43.46,2.48,0.75,0.79,17.83,97,4.74,2.72,2.23,0.74,1.49,0,0.25,0.99,0,22,0.74,50,0,47,47,6,45,45,9,26.97,25.74,0.9,97,-1.24,24.19,24.99
Amari Aaron Morgan-Smith,Kidderminster Harriers,1564,Centre Forward,Right Centre Forward,England,37,183,0.17,0.12,0.23,0.17,1.32,9,26,3,100,0.04,0.06,0.06,0.63,0.06,0.06,0.63,0,0,0,0.17,0.29,1.96,-0.12,0.23,0.12,0.12,50,1.21,0,1.09,3.16,0.23,0.14,0.92,1.04,19.5,7.02,0.02,4.95,65.15,3.11,3.74,0.58,0.81,77,0.58,0.72,2.65,50,0.17,43,7.71,0,16.28,16.13,4.49,4.08,1.78,68.03,13.52,83,3.45,85,0.4,0,0,17.66,56,0.35,14,60,1.04,0.46,54,54,-2,67.27,0.98,0.26,0.43,10.53,77,4.34,5.87,0.4,0.4,0,0.58,4.83,5.23,0,14,0.17,75,0.92,25,56,20,13,58,29,13.54,12.75,0.97,99,-0.79,13.2,12.63
Amir Hadi,Farnborough,1132,Left Wing,Right Wing,England,23,187,0.16,0.16,0.09,0.07,1.27,13,19,2,,0.1,0.24,0.12,0.95,0.24,0.11,0.87,0,0,0.08,0.4,0.21,2.23,0.19,4.29,2.15,2.15,50,2.86,0.08,3.02,5.88,0.48,0.43,0.48,0.42,19.01,7.71,0.03,6.04,49.96,4.29,7.4,1.59,2.07,56,1.22,1.65,1.75,32,1.27,27,1.27,0,15.67,12.39,4.45,3.58,1.27,51.64,8.19,52,2.62,73,0.16,0,0,24.57,64,1.03,20,43,0.87,1.99,23,58,-6,62.8,3.18,0.27,0.43,29.27,81,6.89,8.43,0.8,0.64,0.16,0.16,2.78,3.42,0.16,20,0.4,19,0.56,21,62,17,17,63,20,18.67,16.82,0.91,90,-1.85,16.99,15.21
Ammar Dyer,AFC Telford United,2371,Right Back,Right Wing Back,England,22,174,0.11,0.11,0.05,0.08,0.61,19,44,1,,0.07,0.08,0.09,0.76,0.08,0.09,0.76,0,0,0,0.19,0.14,1.37,0.05,1.37,0.87,0.49,64,1.02,0,1.94,1.29,1.06,1.14,1.94,2.11,13.51,6.26,0.02,5.66,33.45,3.26,10.1,1.97,3.04,75,2,3.13,0.76,33,0.65,54,1.37,0.04,10.82,11.22,3.91,2.35,0.87,36.82,3.11,29,1.48,63,0.11,0,0,40.46,78,1.52,9,37,2.47,3.57,14,68,-10,48.64,3.76,0.37,0.46,35.68,95,6.65,7.17,0.49,0.49,0,0.3,1.25,1.75,0.04,46,0.3,16,0.34,21,63,15,18,63,19,18.71,17.48,0.92,102,-1.23,17.13,17.78
Andrew Williams,Hereford FC,1627,Centre Forward,Left Centre Forward,England,39,188,0.33,0.33,0.4,0.15,2.71,12,37,7,,0.33,0.11,0.15,0.83,0.11,0.15,0.83,0,0,0,0.44,0.55,3.54,-0.11,0.66,0.33,0.33,50,1.22,0,1,2.32,0.28,0.25,0.89,0.73,16.1,6.58,0.01,4.04,65.38,2.66,3.93,0.61,0.89,79,0.47,0.72,0.55,40,0.17,38,2.93,0,14.93,13.2,3.6,3.37,1.22,69.85,12.56,84,3.1,92,0.11,0,0,14.33,55,0.39,28,35,1.11,0.89,38,47,-7,64.29,1.27,0.33,0.77,10.45,83,5.69,4.37,0.66,0.61,0.06,0.39,6.2,6.8,0,25,0.33,55,0.77,24,66,10,16,80,4,16.62,15.3,0.95,97,-1.32,15.85,14.81
Andy Carroll,Dagenham & Redbridge,1030,Left Centre Forward,Right Centre Forward,England,37,193,0.52,0.52,0.3,0.09,3.32,16,24,3,,0.29,0.17,0.18,1.49,0.17,0.18,1.49,0,0,0,0.7,0.48,4.8,0.22,0.7,0.61,0.09,88,2.36,0,1.75,3.49,0.35,0.34,2.45,2.51,13.19,4.54,0.01,3.32,55.09,4.8,7.6,0.7,1.05,80,0.56,0.9,1.57,33,0.17,66,10.05,0.09,10.92,8.81,2.45,3.23,1.05,66.24,9.35,86,2.62,81,0.09,0,0,31.62,66,1.57,70,53,3.32,2.1,44,62,-4,59.04,2.97,0.67,0.79,22.89,85,3.71,8.82,0.52,0.52,0,0.96,7.43,7.95,0.09,0,0.26,30,1.22,26,59,16,24,64,12,17.47,16.57,0.92,98,-0.91,16.07,16.17
Anjola Popoola,Chorley,778,Right Centre Forward,Centre Forward,England,18,185,0.46,0.46,0.43,0.17,2.54,18,23,7,,0.35,0.12,0.15,0.58,0.12,0.15,0.58,0,0,0,0.58,0.58,3.12,0,1.04,0.69,0.35,67,1.04,0,2.89,5.44,0.46,0.34,0,0,19.08,6.59,0.01,4.63,67.67,2.66,3.82,0.35,0.81,60,0.23,0.57,0.93,0,0.23,10,0.35,0,18.16,11.6,4.16,3.82,0.46,68.22,15.27,84,3.59,94,0.12,0,0,10.87,71,0.46,34,100,0,0.46,34,81,10,63.31,1.04,0.42,0.64,15.73,72,3.72,4.05,0.69,0.69,0,0.23,6.59,7.29,0.23,0,0,0,0.58,17,66,17,17,66,17,14.45,15.79,1.06,94,1.35,15.32,14.83
Anointed Chukwa,Chippenham Town,1399,Right Centre Forward,Centre Forward,England,25,193,0.13,0.13,0.23,0.12,1.93,7,23,4,,0.15,0,0.09,0.71,0,0.09,0.71,0,0,0,0.13,0.33,2.64,-0.2,0.71,0.26,0.45,36,0.84,0,1.8,3.67,0.13,0.15,0.58,0.58,19.17,7.46,0,4.82,63.2,2.7,4.24,0.77,0.9,67,0.84,0.99,1.87,17,0.39,43,3.67,0.06,16.53,17.94,4.31,4.18,1.16,65.61,12.67,77,3.67,88,0.06,0,0,19.94,67,0.71,19,79,0.64,0.84,43,59,-8,62.96,1.29,0.29,0.55,17.43,79,4.13,7.07,0.13,0.13,0,0.26,4.05,4.18,0.06,50,0.13,40,0.71,14,67,20,6,68,25,14.33,12.92,1.02,104,-1.41,14.65,13.38
Ansu Jennah,Slough Town FC,479,Left Defensive Midfielder,Right Defensive Midfielder,Sweden,27,178,0,0,0.02,0.06,0.38,0,0,1,,0,0.19,0.04,0.94,0.19,0.04,0.94,0,0,0,0.19,0.06,1.31,0.13,1.69,0.94,0.75,56,0.94,0,1.88,1.31,0.56,0.42,1.88,1.37,14.08,6.76,0.02,5.63,35.65,7.32,17.28,2.25,2.82,92,1.74,2.16,0.94,67,0.19,56,1.88,0.19,11.46,8.06,3.76,4.51,0.94,42.97,4.88,43,3.38,75,0,0,0,27.98,62,1.5,10,57,1.88,2.63,21,55,-8,48.75,3.57,0.26,0.33,16.53,90,6.17,5.45,0.19,0.19,0,0.19,1.5,1.69,0.19,0,0,0,0.38,38,56,6,38,62,0,18.36,13.82,0.98,111,-4.54,18.02,15.34
Anthony Dudley,Radcliffe,1213,Centre Attacking Midfielder,Right Centre Forward,England,30,178,0.07,0.07,0.14,0.08,1.71,4,43,3,,0.14,0.07,0.13,1.04,0,0.09,0.89,0.07,0.04,0.15,0.15,0.27,2.75,-0.12,1.11,0.59,0.52,53,0.96,0.07,1.86,1.26,0.67,0.49,0.96,0.64,14.47,6.31,0.01,4.6,53.87,4.97,8.54,1.26,1.93,65,1.06,1.54,1.41,13,0.67,29,1.11,0,11.88,10.27,2.97,3.27,1.04,55.6,6.98,59,2.52,77,0.3,0,0,26.5,73,1.41,25,49,1.34,2.52,21,70,-3,60.49,3.04,0.46,0.57,20.56,93,6.68,9.72,0.89,0.59,0.3,0.59,4.23,4.82,0,25,0.3,44,0.89,19,62,19,20,65,15,19.06,17.52,0.92,101,-1.54,17.61,17.7
Anthony Lynn,Leamington FC,594,Centre Forward,Right Midfielder,England,23,,0.15,0.15,0.13,0.18,0.76,20,40,2,,0.15,0.15,0.14,0.91,0.15,0.14,0.91,0,0,0,0.3,0.28,1.67,0.03,0,0,0,,1.21,0,1.82,2.58,0.3,0.16,0.15,0.07,19.56,5.61,0.01,4.55,65.77,3.18,4.55,0.76,1.06,83,0.44,0.6,2.58,0,0.15,37,3.94,0,16.22,9.57,3.64,5.61,1.67,67.62,13.8,85,5.15,92,0.3,0,0,16.22,59,0.3,24,50,0.45,0.3,38,39,-20,64.67,0.45,0.41,0.53,9.25,77,2.92,5,0.15,0.15,0,0.76,3.64,3.79,0,0,0,,1.06,17,68,16,9,64,27,13.62,14.22,0.97,93,0.6,13.17,13.18
